Kalimat,Formalitas
Berdasarkan sifat karakter tokoh digambarkan pengarang mengalami perkembangan dipengaruhi olehfaktor internal eksternal,1
EgoJuna  menunjukkan  ingatan   kenangan-kenangan  bersama  anak semata  wayangnya  perasaan  bersalah  sedih  sekaligus  bangga  mengingat  masa lalunya  perasaan   sabar  kecewa   marah   bimbang,1
Hal  tersebut sesuai   paparan Hall  &  Lindzey    egoadalah ingatan-ingatan pikiran-pikiran perasaan-perasaan sadar,1
Bawah-sadar   pribadiJuna   mengandung   kompleks     anaknya perasaan  sedih   putus  asa  Juna  disebabkan   hubungan  seorang  ayah  anaknya,1
Bawah-sadar  pribadiJuna  meliputi perasaan  khawatir  berpikir mandiri  perasaan  cinta    mendalam  bawah-sadar  pribadi Juna mengandung  kompleks   istrinya   bersedih   istrinya  meninggal dunia,1
Bawah-sadar  pribadiJuna  sesuai   paparan Olson bawah-sadar   pribadi terkandungemosi      kompleks-kompleks,1
Juna merupakan seorang ayah  sangat mencintai anaknya,1
Hal tersebut merupakan perasaan bawah-sadar kolektifJuna seorang ayah  anaknya,1
naluriterhadap  kekasihnya    menikah,1
Bawah-sadar kolektif perannya seorang suami,1
Juna seorang suami sangat  mencintai  istrinya,1
Hal  tersebut  merupakan  perasaan    bawah-sadar  kolektifseorang  suami   istrinya,1
Hal   merupakan  suatu   manusiawi    dirasakan   semua  manusia   umum,1
Hal tersebut  sesuai   pendapat Feist  &  Feist    bawah-sadar kolektifberasal   pengalaman  manusia   umum  bahkan   dirasakan sejak nenek moyang,1
Pembahasan    nilai-nilai  pendidikan   terkandung   novel Ayah Menyayangi  Tanpa  Akhirkarya  Kirana  Kejora  meliputi  nilai5  nilai  pendidikan sesuai   paparan Purwaningstyastuti     meliputi   nilai pendidikan religius moral sosial nilai estetika nilai adat/budaya,1
Nilai  pendidikan  religius   nilai  agama  berkaitan   hubungan vertikal  hubungan  manusia Tuhan,1
Nilai religius  dipetik  novel Ayah  Menyayangi  Tanpa  Akhirdiantaranya  pelajaran   sangat berharga mengenai mendoakan seseorang meninggal salat lima waktu   sehari         wajib   dilaksanakan   seorang   muslim   wajib melaksanakan ibadah haji,1
Ibadah haji dilakukan seseorang mampu dandalam  keadaan    menyakitkan  selalu  mengingat  Sang  Pencipta,1
Nilai-nilai  religius  tersebut  berasal   keyakinan  ter  hadap  Tuhannya   dijelaskan  Nurgiyantoro     nilai  religius merupakan nilai   kerohanian   yangtinggi     mutlak   bersumber     keyakinan   kepercayaan manusia Tuhannya,1
Nilai  moral  merupakan  petunjuk   sengaja  diberikan   pengarang berbagai berhubungan masalah kehidupan sikap tingkah  laku   sopan  santun  pergaulan,1
Nilai  moral    dipetik  novel Ayah  Menyayangi  Tanpa  Akhiradalah  seseorang   hidup  mempunyai  kekuatan   jiwa  pahlawan   Gatotkaca  bangsa   besar   bangsa     berani   melawan   membela   sesama     diejek   sikap menghormati lebih tua sikap menghormati ditunjukan Mada terdapat sikap menyayangi,1
Nilai  sosial  merupakan  nilai   berkenaan   hal-hal  kemanusiaan kaitannya mengembangkan kebutuhan hidup bersama kasih sayang kerjasama   perlindungan     segala       ditujukan     kepentingan kemanusiaan,1
Nilai sosial terdapat  novel kepedulian sesama  saling  membantu  kasih  sayang   sesama  saling  memikirkan  saling menolong sesama,1
Nilai  estetika  merupakan  nilai  keindahan   terdapat   karya  sastra,1
Selain  memberikan  kebermanfaatan   segi  isi  novel   menyuguhkan  nilai keindahan,1
Nilai  estetika   novel Ayah  Menyayangi  Tanpa  Akhirkarya Kirana   Kejora   banyak   dijumpai     pemilihan   diksi     indah   memadukan  bahasa  Indonesia   bahasa  Jawa  penggunaan  majas   majas hiperbola   personifikasi,1
Hal  tersebut   membangkitkan  daya  imajinasi menambah keindahan keunikan  penikmat novel,1
Nilai  pendidikan  adat/budaya  mengungkapkan  perbuatan   terpuji  tercela pandangan hidup manusia dianut dijauhi hal-hal dijunjung  tinggi,1
Nilai  adat/budaya   novel Ayah  Menyayangi  Tanpa  Akhirdiantaranya   budaya  Jawa   diceritakan   novel   pakaian adat  penginggalan  bersejarah  bahasa  Jawa  tari  tradisional   makanan  khas,1
Selain  budaya  Jawa  dalan  novel   ditulis   Kirana  Kejora   budaya Jepang pesta hanami dilakukan bawah pohon sakura,1
Berdasarkan hasil wawancara Nur  Ichsan novel Ayah Menyayangi Tanpa  Akhirkarya  Kirana  Kejora  memenuhi  aspek  struktur  pembangun  novel,1
Selain   noveltersebut  memenuhi  lima  aspek  nilai  pendidikan   layak digunakan materi ajar siswa SMA sederajat,1
Hal itudiperkuat hasil wawancara denganNur IchsanWahonoSri Rahayu Maria SetiyawatiMelando  Yoga   Ardiyansah   novel Ayah  Menyayangi  Tanpa  Akhirkarya Kirana Kejora memenuhi 8 kriteria materi ajar  baikdari sintesis teoriRahmanto   Semi        segi kebahasaan   mudah  dipahami   sesuai   tingkat  pemahaman  siswa SMA,1
Jika  dilihat   tingkat  psikologi  siswa  novel   sangat  mudah dipahami  jalan  ceritanya,1
Karena  menggunakan  bahasa   komunikatif   memberi  persepsi  ganda,1
 sesuai  latar  belakang  budaya,1
Karena  cerita  tersebut  digambarkan  mengenai  latar  budaya  Jawa,1
kevalidan mencapai  tujuan  pengajaran,1
kebermaknaan  kebutuhan  peserta  didik,1
tingkat  ketertarikan  minat  peserta  didik,1
tingkat  keterbacaan  intelektual peserta didik,1
keutuhan karya sastra,1
Berdasarkan  ulasan   hasil   pembahasan   penelitian   disimpulkan berikut,1
Secara strukturalnovel Ayah Menyayangi Tanpa Akhirmemenuhi  aspek  tema  alur  penokohan  latar  sudut  pandang  amanat dialog/percakapan     gaya   bercerita,1
Analisis   menunjukkan     struktural novel Ayah Menyayangi Tanpa Akhir memenuhi aspek-aspek struktural sebuah novel,1
Berdasarkan analisis dilakukan menggunakan teori psikologi  Carl  Jung menunjukkan  bahwaterdapat  kesinambungan  ego bawah-sadar  pribadi danbawah-sadar  kolektifdari  tokoh  utama,1
Analisis  nilai  pendidikan  dalamnovel Ayah  Menyayangi  Tanpa  Akhirkarya Kirana  Kejora  meliputi  nilai  religius  moral   etika  sosial  estetika  budaya/adat,1
Nilai-nilai    tersebut       keseluruhan    mampu    memberikan pembelajaran   pembaca   berperilaku  beretika  sesuai  tuntutan,1
bangsaku mana bangsamu,0
gila semangat kapitalisnya,0
tak lekang gempa,0
gw sama derry nemu buku karl marx rak buku diet pas gramedia matraman,0
lebih baik,0
siapa sini ikut tentier,0
statement tsb batal,0
gua ga jadi ikut,0
ga jadi ikut,0
vazing jd lu ikut mewakili gitu,0
yah coeg lupa tentiernya hari,0
gatau sbenernya nazi,0
sumpah ga enak ngomongny,0
grammar nazi,0
gabloleh grammar red army,0
well buat gerakan baru,0
biar lebih mntp,0
udh kenyang proletarian,0
ibu grapnya pake motor amfibi,0
btw ad yg liat kartu mahasiswa gw g,0
lah lu nunjukkin aja kgk,0
buset tu buay siapa,0
gw naik lantai,0
anjir cape banget,0
gw bikin text based game perang dingin,0
ad yg punya ide buat jalan ceritanya,0
lu mau cerita sisa siapa,0
sisa siapa maksudnya,0
sisi siapa aj,0
blok sosialis kapitalis,0
sosialis menang,0
ad ide jalan ceritanya,0
ide temen gw si protagonis jadi agen kgb,0
pancasila masuk perang dingin,0
gk ambil cerita,0
satu sisi kapitalis sosial mksdnya pilih negara mana mau lu pakai dulu terus endingnya bebas,0
bikin multi ending aja,0
gk kalau gue satu,0
awalnya jadi jenderal dulu habistu sering perang lu kalah perang akhirnya pecat jadi lu orang tengah tengah bebas mau tim apa,0
gw pertimbangkan dulu,0
ide gw refrence dr game singularity,0
lu cb cek ajaa,0
trs ad ide buat nama gamenya,0
cold war hot war kalau aku si blood of autority,0
wah indo mulai terbuka sama pandangan kiri nih,0
inilah yg dinamakan a progressive nation,0
remember us comrade remember what a great nation we used to be,0
beginilah cara crusade yg benar abad,0
akhirnya gw tau arti yg bener,0
ussr pelopor my friend,0
kok kyknya makin condong kiri,0
hm,0
merasa,0
btw lusa uts ap,0
blm percobaan membuat jiwa yg orang hewan kan,0
ad,0
pelopornya lu,0
sabar der,0
nyantet pake hola,0
pakai bantuan dragon ball,0
watdefak bikin hitler make super crown siapa,0
battle royale baru bole pulang gt yak,0
besok kalo soalnys pemograman dasar revolusi yok,0
atlet judonya buta trus make krudung gt nah tp judo krudung gaboleh,0
so dilepas cewe ntu gamau so pengen pindah haluan,0
jd atlet blind chess,0
kampret kau bangsat,0
berarti hos tjokroaminoto greget,0
guru pelopor ideologi,0
soekarno nasionalis kartosoewirjo islamis semaun soyuz nerushimy,0
jadi jason indonesia,0
jason jadi islami,0
nga katolik beraliran kiri,0
karl marx,0
siapapun yg blg nazi pki,0
my god,0
ga kepikiran gw anjer,0
mksdnya lingkar,0
indonesia musim dingin mitos darimana lgi,0
gw berasa jadi lagu komunism,0
gw baru beli sepatu,0
gw merasa aneh,0
sepatu gw jejerin,0
warnanya semua hitam merah,0
makin kemari warna hitamnya makin sedikit warna merahnya makin banyak,0
bahkan yg baru hitam cmn talinya doang,0
wew lu udh g makan berapa lama,0
foto hitler waifunya,0
lu mau bunuh msh memberi perlawanan,0
bagaimana kamu membatasi kebebasan tanggung jawab semakin banyak tanggung jawab semakin bebas intervensi pihak luar yg bs menambahmengurangi kebebasan biasanya org dgn otoritas lu ideologi yg mengakui kebebasan penuh yg membatasi,0
kritik yg dpt kamu berikan mengacu karl marx agama candu yg membatasi kemampuan sosial contoh dr kasus rebutan hasil panen pdhl caranya kepemilikan hasil panen tsb milik bersama,0
terus lu baru sadar klo lu tinggal gulag,0
versi asli dr zaman soviet kyknya dr audio quality footage nya,0
sedikit bangga dgn indonesia,0
stalin dgn kreatifan lokal,0
selamat buat yg lulus,0
jd seandainya amerika yg pegang sistem komuniis dulu,0
ngga coba kl paham masuk sini lebih awal era pra kemerdekaan mentalitas yg terbentuk proklamasi mentalitas yg ngerti penerapan communism in daily life keep that up sampe era suharto and i think were good,0
gaada tuh jawa sentris mentalitasnya its not my country tp our motherland,0
jangan lupa kebanyakan negara komunis gk maju cina uni soviet,0
njir weh gw liat org mukanya mirip lenin holiday inn,0
cuma beda ketebalan rambut wkwkwk,0
gaada yg mirip dn aidit kan,0
kl gw mau minta tandatangan,0
uts pemrogdasar,0
selamat kalian nak wkwk,0
liat uts,0
perang stalingrad power point,0
lvl menghina org,0
derry leo nardi anjai,0
pahlawan yg dianggap,0
korban jadikan pemimpin,0
gw copas aja,0
pancasila ah relevan nih gimana ye,0
kasus univ mana gitu,0
bawa buku tan malaka,0
tau gw,0
fobia banget sama communism indo,0
nama doktrin orba,0
klo lu didoktrin tahun non stop bukan yg aneh,0
oi ad yg udh selesai tgs sisdig,0
gw blh liat g,0
nemu cara download game,0
kasi tau,0
memvajak game blek skrin,0
tu game jaduk setahu aku,0
membajaknya kurang pro,0
nah betul,0
jg betul wkwkkw,0
emang cuman kurang seru kalau gk pakai hero,0
moh seru dr the rising sun,0
sama uhuk soviet union,0
gw civilization,0
gk seru semua tu coba game namanya rise of civilizations,0
mksdnya rise and fall civilizations of war,0
kalau main aku main ikut jg,0
lebih bagus tu game,0
maenny gmn,0
mang bs multi,0
orang,0
gue main harentu cuman orang doang ber satu sama bot ambil peta orang,0
research segala macam malah pakai hero,0
tu lah game tu sekarang aku lebih unggul game game sekarang jg,0
game steam,0
online pake apa pak,0
kan lan buat server sendiri,0
mksdnya buat room sendiri pakai internet pakai aja lawson wkwkkw,0
makanya tu dulu kangen aku main game tu cmn gk orang main,0
seru tu game,0
gw lupa save gambar sblm kena facebook auto refresh,0
kan lg trend meme semudah ferguso,0
yg ganti,0
semudah soeharto mukanya tom jadi muka ahmad yani,0
i open youtube dis show up,0
tinggal cut sendiri tuh,0
ferguso nama anjing,0
oi ad yg udh selesaiin tgs sisdig,0
oi ad yg udh selesaiin tgs sisdig,0
son sepatu lu merk apa,0
hitler used auschwitsz its super effective,0
seandainya pasukan jihad masa,0
bagusan yg soviet njir,0
lebih stronk n epik,0
make russia soviet again,0
mau ngingetin aja,0
bsk algo kyknya sih maju presentasi,0
setel lagu uni soviet,0
lu gk algo bsk,0
karma,0
dk ngerti wkwkkw,0
kasih kentut tu,0
subscribe aja remed ngetiknya,0
belajar inggris gih,0
bsk uas loh,0
lu blm tau aja,0
pas tugas akhir agama gw ambil tokoh tan po goan,0
ternyata salah satu anggota pertama partai sosialis indonesia,0
gw ga nyadar selama seminggu gw nulis autobiografi orang sosialis yg dicap pahlawan,0
btw tan po goan pernah ikut pemberontakan prripermesta yg melawan sistem sosialis soekarno waktu,0
prripermesta disupport negara kapitalis,0
gw jawab nasakom diciduk ga,0
diam yg nyiduk n menjara lu berhaluan kiri,0
gk pake salib yahudi oke pake lambang nazi,0
mod lu instal akhirnya jalan,0
gw kyknya paling semangat bahas,0
stalin alam sana terharu liat tindakan jason,0
gw mengaku bahasan masuk akal,0
lu liat vote terbanyak,0
gw blm vote loh,0
ayo mulai revolusi,0
pengintegrasian ideologi k elemen lokal,0
perang ap tuh,0
jangan kau hancurkan nama baik org,0
yg namanya penyamaran identitas emang elu inisial kaga sensor kaga,0
copyright isi pak,0
nama,0
kan gw kapitalis,0
g ad copyright screenshotnya milik bersama,0
gw inget ad satu puisi ap lah,0
wow chat yg sangat memeable grup,0
lah gw pernah liat lebih parah,0
baca nyanyi lagu tsubasa versi indo,0
pertanyaan yg bodoh ad benarnya,0
klo iblis menyiksa menghukum orang jahat neraka knp iblis jahat,0
statement iblis bukan lawan dr tuhan tp apa yg terjadi kl tuhan,0
kyknya gw pernah liat org nanya intinya iblis ngerjain tugasnya doang kan ga jahat dong,0
btw besok ad tgs g,0
btw ad yg main heart of iron,0
gw mau nanya,0
kurang simpatisan pendukung,0
n btw gw ngalahin belanda papua kekuatan militer bantuan our glorious comrade soviet union,0
ganti semua indomart,0
gw g nemu gamenya play store,0
blom keluar,0
bentar tank n senapan ikut jadi anthromorphic,0
tank udah,0
senjata udah,0
anjir napa lu foto gw tidur,0
dpt grup sebelah,0
gw aja gk tronton sama lu,0
iseng nemu gituan,0
gw udh pernh nonton,0
mana video tekken nya,0
bukan disini sharenya,0
dikatakan mobil,0
unvaccinated kids gaakan cukup panjang umur masuk usia sekolah,0
jadi gini jay lu mau bidadari succubus,0
succubus lah wkwkwkwk,0
bidadari la tolol wkwk,0
lu main plague inc,0
anak gua lahir jdi setan wkwk,0
bidadari rela lu sentuh klo lu berani mati ledakan succubus rela lu sentuh berkali lu mati,0
jokes nya deep bgt,0
iyep tp gw msh blm ngerti cara pake shadow plague yg efektif,0
lu main plague inc,0
pake apaan,0
cuz communism makes you smart lmao,0
btw hasil vampire mode,0
tips tekan severity seminimal mungkin n naikin infectivity,0
n pake skill buat berubah jadi kelelawar,0
n skill buat nyebarin virus manual,0
meanwhile gw yg udh pernah cobain semua plague inc,0
waktu pasien udh banyak bikin vampire baru,0
bukan lethality yg hrsnya rendah,0
lethality gw rendah kyk severity,0
klo lu nyadar penyakit lu biasanya ketahuan klo severity lu tinggi,0
gift card apa,0
bidadari succubus,0
comparison joke succubus rela lu sensorin semau lu bidadari cuma rela lu sensorin klo lu berani mati ledakan rompi bom lu succubus udh perempuan bidadari blm perempuan lol succubus cuma minta bayaran jiwa lu lu mati bidadari minta bayaran jiwa lu lu bunuh diri dlm ledakan yg membunuh org,0
debat capres keempat malam,0
temanya ideologi pemerintahan keamanan pertahanan negara,0
emphasis on ideologi,0
subtema hubungan internasional posisi indonesia globalisasi,0
gw pikir bahas pancasila vs khalifa,0
makanya gw mau denger,0
blm lama blunder baru kubu sebelah,0
gw nonton via youtube live chat kyk bot jir,0
udh doang,0
jokowi dituduh pki prabowo dituduh ganti pancasila,0
kebal dihina anjir orang,0
wah revolusi industri,0
anjir pertanyaanya ngeselin,0
klo butuh kecepatan layanan berarti internetnya pak gedein,0
tp lu dengerin jokowi ga kudet ternyata si bapak wkwkwk,0
perlu ebla ebla tujuannya bla gw ga condong kubu x gw dengerin ngomong iq gw berasa naik,0
udh sering lapangan jas,0
mah apa,0
wifi aja nyari yg gratis,0
dengerin debat capres gw cabut rambut main sekiro,0
you died in japanese,0
nah denger kan der tanggapannya semua serba cepat sistem serba digital,0
contoh jawaban intelek tu gitu,0
kan gw udh bilang,0
klo butuh kecepatan,0
upgrade internet speednya,0
nah susah kyknya masalah medan biaya,0
lu bawa laptop gw coba main @louisf,0
percaya game ngak ngikut logic ds jir,0
lu block grab,0
keras sekali prabowo,0
kaga tau yg namanya nabung valas luar negeri,0
lu tau kan pencipta facebook waktu indo yg jokowi temenin,0
mau bantu internet indo katanya,0
internetnya lelet,0
gw tuker rupiah gw jadi dolar gw tabung bank of america gw buat virtual acc rekening dolar gw kalo pake logika prabowo gw dipidana dong gw anjir,0
bahas pertahanan kemanan yg gw dpt prabowo press x to doubt jokowi please learn to belive someone,0
lihat yg berpikiran negatif sama positif yg mana,0
prabowo cegah kebocoran dana jokowi pak sipil percaya tni punya tank punya submarine punya alutista beli sendiri dikembangkan,0
debat pembantaian anjir,0
bahas hubungan inter knp jadi bahas pertahanan,0
prabowo ibarat murid yg ketinggalan satu soal pertanyaan mencongkak kelas,0
soal jawab nomor,0
soal ngebahas jawaban jokowi soal no,0
pendukungnya tetep yel heboh ngerti ga sih ngomong apa,0
kan gw udh bilang jas,0
udh serasa bot,0
series kearifan lokal,0
ngehe gw jam daritadi digebukin neneknenek jir,0
lady butterfly,0
jadi prabowo pengen mutusin kerja sama indo gitu,0
dibilang kekayaan indo pengen diambil,0
rasanya namanya kerja sama dah,0
iya ga seru,0
prabowo pamer dulu tentara doang drtd,0
prabowo takut indonesia diserang pembangunan campur tangan negara jokowi gw minta perusahaan negara buka negaranya langsung,0
gw g nonton debat kemaren,0
ad yg mau menceritakan debat kemaren ringkas,0
kyknya gw udh menentukan pilihan gw,0
frankly speaking gw gk pernah niat dengerin debat sejak dulu pilkada dki debat paslon one is unloading his stash of bullshit one is high one actually knows what hes talking about,0
wo beneran indo,0
kera kera sini akhirnya bertransisi jadi homo sapiens,0
baru cuma mrt,0
lu klo liat stasiun karet ngakak jas klo gw ksh tau,0
rapi banget battle royale kearifan lokal,0
jujur aj foto note lu agk aneh,0
kata jason akhirnya berevolusi menjadi manusia,0
miliaran tahun,0
mirror force gk magic cylinder,0
jiah ketinggalan zaman,0
telat hari doang,0
nunggu selasa,0
lu daksih pr matematika,0
bru get some rock,0
khusus anak sekolah digituin yg un,0
gw coba,0
kyknya diekspor china,0
musiknya pake modern warfare spec ops gasi,0
ternyata jutaan tahun evolusi pengembangan kecerdasan manusia sia,0
moga foto cuma editan,0
melihat bannernya sepertinya,0
apa jutaan tahun evolusi blm cukup,0
emangnya ikut berevolusi,0
gw rasa transisi kera jadi manusia,0
sangat akurat sekali,0
anak kos tanggal tua gw mendukung pernyataan,0
merah semua anjir,0
masi idup manusia,0
bukan msh idup jas,0
msh sanggup gerak badan,0
gw bru aj dikerik item wkwkwk,0
gerak kok,0
maksud gw dikerok ampe segitu parah sebelumnya msh gerak bugar,0
udh liat gw wancak lama bgt,0
auto congkel mata cucu nya,0
udh liat tien,0
gw gk ksh liat lu jirr,0
wancak terupdate masalah ginian,0
pengen bngst,0
masalahnya lu kirim grup yg gw,0
ambil noh digambar,0
gk tin,0
gk gw keluarin lol mksdnya duitnya,0
ywdh gk ush keluar ribet amatwkwk,0
tin klo misalnya beneran diambil lu mau gk,0
btw sebelah w busway bau bawang jirr,0
yg mana dl nih yg dimabil n,0
bukan yg megang duit,0
lu mah yg megang duit diambil,0
enak y dh balik,0
tar kamis gantian,0
enak gk jadwal kuliah,0
kan udh disiksa duluan,0
gw udh pernah liat gk bosen gw ngeliat video,0
life achevement unlocked,0
serius lu ga tau,0
wah jason ga bole gt lu anying wkwk,0
tisu toilet jir wkwkw,0
makanya gw kira pertams gulungan,0
baru ngeh gw wkwkw,0
kalo gua mikirnua gini,0
krn org india terlalu itam,0
disuru lap mukanya,0
kbtulan org yg kasi tisu kn kulit putih,0
rasisinya kulit,0
lu kkk jay,0
gua mmg biasa si yh menista segala,0
klo gua ama temen skola gua,0
tukang menista,0
semua tista wkwk,0
kalo lu mau ga rasis adil,0
lu ga menista yg manapun,0
lu nistakan semuanya,0
gua ga tau si wkwk,0
pstinya kalau gua ketemu ama temen gua,0
psti yg ditisa,0
ga mgkn bs menista semuanya,0
krn jumlahnya bahkan ga tau berapa,0
jdi anggap tak terdefinisi la,0
foto yg dikirim jason menyindir sistem kebersihan india yg bener parah,0
siapa bab jalan raya,0
makanya gw pernh blng waktu semester india punya lebih banyak ranjau perangkap hutan vietnam,0
gw jamin triggered,0
gw baru nyadar liat yg kedau kali,0
gw kira pertama ngasih gulungan,0
pas gw liat lg gw bru ngeh tissu toilet wkwkw,0
emang tau gaji presiden plus tunjangannya berapa,0
yg gw tau sumber gaji presiden pajak rakyat,0
mmg gaji seluruh pemerintah dri rakyat,0
emng penghasilan kyk ekspor n inventasi asing g jadi sumber gaji pemerintah,0
biasa duitnya perusahan,0
perusahaan yg campur tangan pemerintah,0
masuk apbn,0
lu tau ga lambang apa,0
kyknya lambang kekaisaran russia aka tsardom of russia,0
ap lambang grup revolusioner russia,0
gw g tau lambang ap,0
sepupu gw bikin temen sekamarnya yg baru dengerin ussr anthem besoknya homescreen hp orang jadi gambar,0
jujur gw gk tau,0
titik saudara lu udh jadi,0
ngga gitu si msh standar,0
tp memang gitu,0
jadi larinya kesana,0
alternative timeline prabowo jadi presiden,0
pemain esport indonesia mendapatkan bantuan pemerintah berupa pupuk npk,0
apaan foto profil grup wkwkwk,0
ferdy kena,0
ferdy kena,0
kasih aj sedikit asupan propaganda,0
silakan lu yg ksh,0
jangan gw g ahli membuat propaganda,0
hadeh mencobai,0
hati gua ttp yh ga tergoyakn,0
gmn yh,0
gw punya rumus jay,0
lmao artinya apa yhv,0
laughing my ass off,0
mslhnya ga bs,0
mutilasi kesadisan yg membara,0
masalahnya makna lmao kiasan pak,0
btw kalku u uda ama gua yh,0
silakan baca ss chatnya,0
ihh cowok,0
terlalu kasar la,0
gw senang ternyata ad bukti evolusi perkembangan indonesia,0
tuhan adil,0
negaranya sumber daya alamnya cukup banyak,0
yg perlu nerf penduduknya,0
ga semuanya batu,0
yg kera,0
whale cum to our group,0
wah wah tak disangka wkwk,0
jangan dibalik jay wkwk,0
olisus bagus jg yh,0
fak tugas pkn belom wkwk,0
wah tenang wkwk,0
jg blm,0
sampe ngesleep laptopnya gw tinggal,0
cadangan kan,0
drtd cuma ketik nama nim belom ketik apa apa,0
visi doang,0
thx koreksinya,0
bukannya misi,0
visi yg lu harapkan kedepannya tujuannya,0
kalo misi langkah langkah konkrit mewujudkan visi,0
misinya membuat orang yg buta kegoblokan menjadi aman menghina orang goblom,0
yg tadi gw share aja,0
visi orang orang menerima keberadaan,0
colokan wifi,0
lalu hina org disini aja,0
selalu mendengarkan ujaran kebencian terhadapp org goblok,0
sus lu dgr lagu mandarin ga,0
jujur enak,0
lagu yg tak asing telinga wkwk,0
tambahkan kearifan lokal,0
lu sempet denger berita partai lambang partainya mirip lambang hti,0
buat aja partai lambangnya palu sama sabit,0
masyarakat indonesia sensitif,0
contohkan sama ormas ehm,0
disini sebut merek aja,0
disini sangat netral,0
pernah denger rizieq shihab protes uangbdi indonesia logo bank indonesianya kayak logo palu arit,0
menghina siapapun menghina semuanya sekaligus,0
federasi preman indonesia joke,0
manusia ga pulang pulang,0
mana berani pulang,0
padahal sama kubu udah dirayu pulang,0
finally lu mengatakan,0
kemaren hari minggu gw poris melihat sebuah reklame oohhh gosh its an eye sore,0
reklamenya prabowosandi muka muka ulama entah ulamanya beneran engga rizieq shihab disitu,0
deket rumah gw spanduk gantung bertuliskan dukungan jadi presiden dukungannya aljihad,0
poris daerah cipondoh tangerang,0
positifnya rizieq shihab cuma satu,0
umat jkt tuh kerjaannya,0
maap pas pilgub gw coblos si mulut manis,0
gw msh blom coblos,0
kali pemilu gw tusuk ahok wkwk,0
kan pilihannya gini afalan kerja nyata puisi,0
pas pilgub tuh,0
sayang sumbu pendek banyak yg lebih percaya si manis ahok beda server,0
kan menang dibenci,0
cuma gara gara servernya beda wkwk,0
bukan menang dukung,0
liatlah jakarta sekarang perkembangan proyek mrt wong jokowi sama ahok yg memulai si manis cuma menikmati peresmiannya,0
anies kl mau jujur standard kok,0
bagus ngga jelek banget jg ngga,0
sayangnya sial naik gantiin orang yg punya standar kerja tinggi,0
kalo anies gantiin fauzi bowo gabakal ribut deh percaya sama gw lah gantiin ahok,0
server gurun in nutshell again albert einstein was a muslim roosevelt who won the nobel prize was also a muslim mother theresa who also won nobel prize was also a muslim,0
kalo hubnya batu raksasa terpanggil,0
tetep aja fauzi bowo vs anies fauzi bowo lah,0
ngomong apa,0
baca notes grup sedikit berbeda grup biasa,0
ehh jason,0
bakal jadi rival lu dibagian koding,0
eh wilsus,0
rival menarik wkwk,0
gw gak tau apa terjadi,0
jason diem diem ternyata jago wkwk,0
heh udah pulang istirahat dlu nak,0
dah sampe windowsh,0
udah pulang dong deket jelambar tangerang,0
pulang sendiri td mau gw temenin lu pulang tp ga kabar,0
jd td gw pake hapenya angel wkwkwk,0
sesama tangerang kok malu malu wkwk,0
tak enak gimana gitu,0
emg sih ga seberapa dibanding tangerang puncak bawa motor,0
eh jelambar pluit tinggal lurus kan,0
loh lupa jalan lu lg,0
lu dmn,0
lu ga ngoming kalo jelambar,0
tau gitu mah tdi gua jenguk,0
udah dirumah kok bener kan pluit jelambar deket,0
td lu ga ikut gw angel ellen dkk sih pas istirahat wkwk,0
wah apa,0
td hape angel sempet dibajak makanya foto jet sama gw,0
alisa beraksi wkwk,0
jgn bahas tekken disini,0
udah lama gw ga lawan lu wkwk,0
gw sih ikut psyfest,0
gw sabtu masuk,0
sekalin coba main tekken tuh,0
gw mau tutor temen gw wkwk,0
oke sabtu,0
udah ujung tanduk gw dongkrak,0
entah jam brp,0
apa sabtu,0
main tuga,0
sejak kapan gw windowsh,0
belajar bareng kalo lu kan dah jago jd lu bukan belajar ngajar wkwk,0
anjay sama sama pemula kok,0
perasaan mentok gw pake stdlib buat clear console doang,0
hari lalu pas hari minggu wkwkkwkw,0
pemula kok,0
hmm merasakan hmmm,0
korban jason,0
eh derry dah sampe situ,0
gw baru inget,0
jangan bohong kamu derry,0
berarti bukan pemula yg bener gw harusnya yg pemula,0
bukti,0
rival lu nambah sus,0
kalian c aku c,0
sekalian tekken,0
berarti struct sama pointer udah dong,0
mantap jiwa kalian kerad wkwk,0
wah gw paling payah disini,0
sabtu gw tutor temen gw deh pokoknya jd berhalangan hadir dulu,0
nanya dong kalian tugas akhir dr pak halim ga,0
belom dikasih tau,0
cuma buat unity buat game doang,0
kok jadi ml wkwkwk,0
gw kasi tau gitu gw dah ngeliat lu berbakat koding,0
lg bahas apa,0
bahas kehidupan wkwk,0
lg bahas siapa mau ditumbalkan nyoba java duluan,0
tutor aku mas,0
ngebet belajar java gw wkwk,0
eerr java hampir mirip c,0
mau cpt wkwk,0
santai aj wkwk,0
enak aja udah bekal duluan,0
jadinya ga kelabakan,0
aih gila dh pd mo java,0
java bntr lg la yh,0
gw borland aja msh statement missing,0
gw gak ngerti apa apa,0
makanya jangan borland,0
wah kerad disuruh turbo,0
pliss jgn turbo,0
cout aja gw msh tandanya,0
gw udh nyobain pas bikin tugas pertama pak lukman,0
kerad km nak,0
mata gw berlinang air mata,0
inget string mu nak,0
string gw kalahkan,0
derry gmn rasanya pake turbo,0
mendingan exploitasi command scanf,0
pake borland buat bikin game go go,0
sedang belajar begituan dikasih cobaan sama diata,0
pemakai turbo pascal,0
typonya banyak,0
gimana,0
mending java dlu apa javascript sololearn bljr duluannya,0
kalo javascript mending html css dulu,0
